Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,29.4%,-7.6,8.6,92.7,-0.3
FT,,,,,
FC,7.5%,-0.3,3.7,86.3,0.9
FS,,,,,
FO,,,,,
SI,18.9%,-10.6,5.3,91.8,2.6
SL,,,,,
CU,,,,,
KC,31.6%,6.5,-6.4,79.4,4.6
EP,,,,,
CH,12.6%,-8.9,2.8,85.9,0.5
SC,,,,,
KN,,,,,
UN,,,,,
