Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,6.2%,-5.1,8.1,92.9,4.0
FT,,,,,
FC,26.1%,0.7,5.1,88.5,-0.1
FS,,,,,
FO,,,,,
SI,31.9%,-10.2,3.8,92.2,9.0
SL,4.2%,8.4,0.4,79.9,0.4
CU,26.5%,5.9,-4.0,79.1,9.2
KC,,,,,
EP,,,,,
CH,5.1%,-9.6,3.1,86.4,-0.8
SC,,,,,
KN,,,,,
UN,,,,,
