Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,21.3%,-7.4,8.0,98.0,-1.6
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,29.0%,-10.6,4.7,97.6,13.6
SL,20.1%,-0.4,2.7,89.9,3.9
CU,2.2%,1.5,-1.4,86.1,-0.3
KC,,,,,
EP,,,,,
CH,27.3%,-9.8,2.5,91.1,-3.2
SC,,,,,
KN,,,,,
UN,,,,,
