Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,39.2%,-6.2,6.0,95.8,-14.6
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,5.0%,-9.4,5.5,95.7,1.4
SL,36.7%,2.2,2.1,88.2,8.7
CU,14.9%,3.4,-0.4,80.9,3.7
KC,,,,,
EP,,,,,
CH,4.1%,-9.3,4.8,88.1,-0.1
SC,,,,,
KN,,,,,
UN,,,,,
