Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,58.4%,-3.7,10.7,92.7,7.4
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,30.0%,7.4,1.4,79.5,-0.8
CU,,,,,
KC,7.5%,6.5,-6.0,76.6,-2.5
EP,,,,,
CH,4.1%,-9.6,4.7,83.7,-1.5
SC,,,,,
KN,,,,,
UN,,,,,
