A.J. Burnett
Lyn Lary
Mace Brown
Madison Bumgarner
Magglio Ordonez
Manny Machado
Manny Ramirez
Manny Sanguillen
Marcus Giles
Mariano Rivera
Mario Soto
Marius Russo
Mark Belanger
Mark Buehrle
Mark Clark
Mark Clear
Mark Davis
Mark Eichhorn
Mark Fidrych
Mark Grace
Mark Gubicza
Mark Guthrie
Mark Kotsay
Mark Langston
Mark Loretta
Mark Lowe
Mark McGwire
Mark Melancon
Mark Mulder
Mark Petkovsek
Mark Portugal
Mark Prior
Mark Redman
Mark Teixeira
Mark Williamson
Mark Wohlers
Marquis Grissom
Martin Prado
Marty Marion
Marty McManus
Marty Pattin
Mat Latos
Matt Anderson
Matt Belisle
Matt Cain
Matt Capps
Matt Carpenter
Matt Clement
Matt Duffy
Matt Garza
Matt Harrison
Matt Harvey
Matt Herges
Matt Holliday
Matt Kemp
Matt Lindstrom
Matt Mantei
Matt Morris
Matt Thornton
Matt Williams
Matt Young
Matty Alou
Matty McIntyre
Maury Wills
Max Bishop
Max Butcher
Max Carey
Max Flack
Max Lanier
Max Scherzer
Max West
Mel Harder
Mel Ott
Mel Parnell
Mel Queen
Mel Rojas
Mel Stottlemyre
Melido Perez
Melvin Mora
Melvin Upton
Merv Rettenmund
Michael Bourn
Michael Brantley
Michael Wuertz
Mickey Cochrane
Mickey Doolin
Mickey Haefner
Mickey Harris
Mickey Lolich
Mickey Mantle
Mickey McDermott
Mickey Rivers
Mickey Tettleton
Mickey Vernon
Miguel Batista
Miguel Cabrera
Miguel Montero
Miguel Tejada
Mike Adams
Mike Boddicker
Mike Caldwell
Mike Cameron
Mike Cuellar
Mike Davis
Mike Donlin
Mike Epstein
Mike Fetters
Mike Flanagan
Mike Fornieles
Mike Garcia
Mike Greenwell
Mike Hampton
Mike Hargrove
Mike Henneman
Mike Jackson
Mike James
Mike Kreevich
Mike Krukow
Mike MacDougal
Mike Maddux
Mike Magnante
Mike Marshall
Mike McCormick
Mike Minor
Mike Mitchell
Mike Moore
Mike Morgan
Mike Mowrey
Mike Mussina
Mike Norris
Mike Parrott
Mike Perez
Mike Piazza
Mike Prendergast
Mike Remlinger
Mike Schmidt
Mike Schooler
Mike Scioscia
Mike Scott
Mike Sirotka
Mike Smithson
Mike Stanton
Mike Timlin
Mike Torrez
Mike Trombley
Mike Trout
Mike Witt
Miller Huggins
Milt Byrnes
Milt Gaston
Milt Pappas
Milt Stock
Milt Thompson
Milt Wilcox
Minnie Minoso
Mitchell Page
Mo Vaughn
Moe Drabowsky
Moises Alou
Monte Irvin
Monte Pearson
Monty Stratton
Mookie Betts
Moose Haas
Moose Solters
Mordecai Brown
Morgan Ensberg
Morrie Rath
Mort Cooper
Mudcat Grant
Murry Dickson
Nap Lajoie
Nap Rucker
Nate Andrews
Nate Colbert
Nate Jones
Nate Snell
Neal Cotts
Ned Garver
Ned Garvin
Neftali Feliz
Neil Allen
Nellie Fox
Nels Potter
Nelson Briles
Nelson Cruz
Nick Altrock
Nick Cullop
Nick Etten
Nick Johnson
Nick Markakis
Nick Masset
Nick Strincevich
Noah Lowry
Nolan Arenado
Nolan Ryan
Nomar Garciaparra
Noodles Hahn
Norm Cash
Norm Charlton
Norm Siebern
Nyjer Morgan
Octavio Dotel
Odalis Perez
Odell Hale
Odell Jones
Oil Can Boyd
Oliver Perez
Omar Daal
Omar Vizquel
Oral Hildebrand
Orel Hershiser
Orlando Cabrera
Orlando Cepeda
Orlando Hernandez
Orlando Pena
Orval Grove
Orval Overall
Oscar Grimes
Oscar Jones
Ossie Bluege
Ossie Vitt
Otto Hess
Otto Knabe
Ozzie Smith
Pablo Sandoval
Pascual Perez
Pat Dobson
Pat Hentgen
Pat Jarvis
Pat Malone
Pat Mullin
Pat Neshek
Pat Ragan
Pat Zachry
Patsy Dougherty
Paul Assenmacher
Paul Blair
Paul Dean
Paul Derringer
Paul Foytack
Paul Goldschmidt
Paul LaPalme
Paul Lo Duca
Paul Minner
Paul Molitor
Paul O'Neill
Paul Quantrill
Paul Shuey
Paul Splittorff
Paul Spoljaric
Paul Waner
Peaches Davis
Peanuts Lowrey
Pedro Astacio
Pedro Guerrero
Pedro Martinez
Pedro Ramos
Pee Wee Reese
Pep Young
Pepper Martin
Pete Alexander
Pete Appleton
Pete Donohue
Pete Dowling
Pete Fox
Pete Kilduff
Pete Ladd
Pete O'Brien
Pete Reiser
Pete Rose
Pete Runnels
Pete Schneider
Pete Schourek
Pete Vuckovich
Pete Ward
Peter Moylan
Phil Bradley
Phil Cavarretta
Phil Collins
Phil Douglas
Phil Hughes
Phil Marchildon
Phil Nevin
Phil Niekro
Phil Rizzuto
Pie Traynor
Pink Hawley
Pinky Higgins
Pinky Whitney
Placido Polanco
Pol Perritt
Preacher Roe
Prince Fielder
Rabbit Maranville
Rafael Betancourt
Rafael Furcal
Rafael Palmeiro
Rafael Perez
Rafael Soriano
Ralph Branca
Ralph Garr
Ralph Kiner
Ralph Terry
Ramiro Mendoza
Ramon Martinez
Ramon Ramirez
Randy Johnson
Randy Jones
Randy Myers
Randy Velarde
Randy Winn
Randy Wolf
Raul Mondesi
Ray Benge
Ray Blades
Ray Boone
Ray Caldwell
Ray Chapman
Ray Collins
Ray Culp
Ray Fisher
Ray Grimes
Ray Herbert
Ray Kremer
Ray Lankford
Ray Mueller
Ray Powell
Ray Prim
Ray Sadecki
Ray Sanders
Ray Scarborough
Ray Washburn
Reb Russell
Red Ames
Red Barrett
Red Donahue
Red Faber
Red Lucas
Red Munger
Red Murray
Red Rolfe
Red Ruffing
Red Schoendienst
Red Smith
Reed Johnson
Reggie Cleveland
Reggie Jackson
Reggie Sanders
Reggie Smith
Rennie Stennett
Rex Barney
Rheal Cormier
Ricardo Rincon
Rich Aurilia
Rich Bordi
Rich Garces
Rich Gedman
Rich Gossage
Rich Harden
Rich Monteleone
Rich Rodriguez
Rich Rollins
Richard Hidalgo
Richie Ashburn
Richie Hebner
Richie Zisk
Rick Aguilera
Rick Burleson
Rick Camp
Rick Cerone
Rick Langford
Rick Lysander
Rick Mahler
Rick Reed
Rick Reuschel
Rick Rhoden
Rick Sutcliffe
Rick White
Rick Wise
Rickey Henderson
Rickie Weeks
Ricky Bottalico
Ricky Nolasco
Rico Carty
Rico Petrocelli
Riggs Stephenson
Rip Collins
Rip Sewell
Ripper Collins
Rob Dibble
Rob Murphy
Robb Nen
Robby Thompson
Robert Person
Roberto Alomar
Roberto Clemente
Roberto Hernandez
Roberto Kelly
Robin Roberts
Robin Ventura
Robin Yount
Robinson Cano
Rocky Colavito
Rod Beck
Rod Carew
Roger Bresnahan
Roger Clemens
Roger Erickson
Roger Maris
Roger McDowell
Roger Peckinpaugh
Roger Wolff
Rogers Hornsby
Rollie Fingers
Rollie Naylor
Ron Cey
Ron Darling
Ron Davis
Ron Gant
Ron Guidry
Ron Hansen
Ron Hunt
Ron Kline
Ron LeFlore
Ron Northey
Ron Reed
Ron Robinson
Ron Santo
Rondell White
Roscoe Miller
Ross Youngs
Roy Campanella
Roy Cullenbine
Roy Halladay
Roy Lee Jackson
Roy McMillan
Roy Oswalt
Roy Patterson
Roy Sievers
Roy Smalley
Roy Thomas
Roy White
Rube Benton
Rube Marquard
Rube Melton
Rube Oldring
Rube Vickers
Rube Waddell
Rube Walberg
Ruben Gomez
Ruben Sierra
Rudy May
Rudy Seanez
Rudy York
Russ Bauers
Russ Christopher
Russ Ford
Russ Meyer
Russ Ortiz
Russ Springer
Russell Martin
Rusty Greer
Rusty Meacham
Rusty Staub
Ryan Braun
Ryan Cook
Ryan Dempster
Ryan Dempster (R)
Ryan Dempster (S)
Ryan Drese
Ryan Howard
Ryan Ludwick
Ryan Madson
Ryan Zimmerman
Ryne Sandberg
Sal Bando
Sal Maglie
Salome Barojas
Salomon Torres
Sam Chapman
Sam Crawford
Sam Dyson
Sam Frock
Sam Jethroe
Sam Jones
Sam Leever
Sam Leslie
Sam McDowell
Sam Mertes
Sam Rice
Sam West
Sammy Ellis
Sammy Sosa
Sammy Stewart
Sammy Strang
Sandy Koufax
Saul Rivera
Saul Rogovin
Schoolboy Rowe
Scot Shields
Scott Baker
Scott Bankhead
Scott Downs
Scott Erickson
Scott Eyre
Scott Fletcher
Scott Garrelts
Scott Kazmir
Scott Linebrink
Scott McGregor
Scott Perry
Scott Proctor
Scott Radinsky
Scott Rolen
Scott Sanderson
Scott Service
Scott Stewart
Scott Terry
Scott Williamson
Sean Doolittle
Sean Marshall
Sergio Romo
Sergio Santos
Shane Mack
Shane Rawley
Shane Reynolds
Shane Victorino
Shannon Stewart
Shaun Marcum
Shawn Estes
Shawn Green
Shelby Miller
Sheriff Blake
Sherm Lollar
Sherry Magee
Sherry Smith
Shin-Soo Choo
Shoeless Joe Jackson
Si Johnson
Sid Fernandez
Sid Gordon
Sid Hudson
Sidney Ponson
Simon Nicholls
Sixto Lezcano
Slim Harriss
Slim Sallee
Smoky Burgess
Snake Wiltse
Snuffy Stirnweiss
Socks Seybold
Solly Hemus
Solly Hofman
Sonny Gray
Sonny Siebert
Sparky Adams
Spud Chandler
Spud Davis
Stan Bahnsen
Stan Belinda
Stan Coveleski
Stan Hack
Stan Lopata
Stan Musial
Stan Rojek
Stan Spence
Stan Williams
Starling Marte
Stephen Drew
Stephen Strasburg
Steve Avery
Steve Barber
Steve Bedrosian
Steve Busby
Steve Carlton
Steve Cishek
Steve Comer
Steve Crawford
Steve Delabar
Steve Evans
Steve Farr
Steve Finley
Steve Garvey
Steve Gromek
Steve Hargan
Steve Howe
Steve Karsay
Steve Kemp
Steve McCatty
Steve O'Neill
Steve Olin
Steve Ontiveros
Steve Reed
Steve Rogers
Steve Sax
Steve Trout
Stew Cliburn
Stoney McGlynn
Storm Davis
Stu Miller
Stubby Overmire
Stuffy McInnis
Syl Johnson
Taffy Wright
Takashi Saito
Tanner Roark
Taylor Buchholz
Taylor Douthit
Ted Blankenship
Ted Gray
Ted Kluszewski
Ted Lewis
Ted Lilly
Ted Lyons
Ted Power
Ted Simmons
Ted Williams
Teddy Higuera
Terry Adams
Terry Forster
Terry Kennedy
Terry Leach
Terry Mathews
Terry Moore
Terry Mulholland
Terry Pendleton
Terry Puhl
Terry Turner
Tex Carleton
Tex Hughson
Thornton Lee
Thurman Munson
Tillie Shafer
Tillie Walker
Tim Belcher
Tim Burke
Tim Crabtree
Tim Hudson
Tim Jordan
Tim Leary
Tim Lincecum
Tim McCarver
Tim Naehring
Tim Raines
Tim Salmon
Tim Scott
Tim Stoddard
Tim Wakefield
Tim Wallach
Tim Worrell
Tino Martinez
Tiny Bonham
Tippy Martinez
Tito Francona
Toby Harrah
Todd Frazier
Todd Frohwirth
Todd Helton
Todd Hundley
Todd Jones
Todd Stottlemyre
Todd Worrell
Togie Pittinger
Tom Bradley
Tom Brewer
Tom Brunansky
Tom Burgmeier
Tom Candiotti
Tom Daly
Tom Edens
Tom Glavine
Tom Gordon
Tom Gordon (R)
Tom Gordon (S)
Tom Haller
Tom Henke
Tom Herr
Tom Hughes
Tom Hume
Tom Niedenfuer
Tom Paciorek
Tom Phoebus
Tom Seaton
Tom Seaver
Tom Sturdivant
Tom Tresh
Tom Wilhelmsen
Tom Zachary
Tommie Agee
Tommy Bridges
Tommy Davis
Tommy Glaviano
Tommy Greene
Tommy Hanson
Tommy Harper
Tommy Henrich
Tommy Holmes
Tommy Hughes
Tommy John
Tommy Leach
Tommy Thomas
Tony Armas
Tony Bernazard
Tony Castillo
Tony Cloninger
Tony Cuccinello
Tony Fernandez
Tony Gonzalez
Tony Gwynn
Tony Kubek
Tony Lazzeri
Tony Oliva
Tony Pena
Tony Perez
Tony Phillips
Tony Taylor
Tony Watson
Topper Rigney
Topsy Hartsel
Torii Hunter
Travis Hafner
Travis Jackson
Travis Miller
Trevor Hoffman
Trevor Rosenthal
Tris Speaker
Trot Nixon
Troy Glaus
Troy Percival
Troy Tulowitzki
Tug McGraw
Turk Farrell
Ty Cobb
Tyler Clippard
Tyson Ross
Ubaldo Jimenez
Ugueth Urbina
Urban Shocker
Vada Pinson
Van Mungo
Vean Gregg
Vern Bickford
Vern Kennedy
Vern Law
Vern Olsen
Vern Stephens
Vernon Wells
Vic Aldridge
Vic Darensbourg
Vic Power
Vic Raschi
Vic Saier
Vic Sorrell
Vic Wertz
Vic Willis
Victor Cruz
Victor Martinez
Vida Blue
Vince DiMaggio
Vinegar Bend Mizell
Vinnie Pestano
Virgil Barnes
Virgil Trucks
Vive Lindaman
Vladimir Guerrero
Von Hayes
Wade Boggs
Wade Davis
Wade Miley
Waite Hoyt
Walker Cooper
Wally Berger
Wally Hebert
Wally Judnich
Wally Moon
Wally Moses
Wally Pipp
Wally Post
Wally Schang
Walt Masterson
Walt Terrell
Walter Johnson
Wandy Rodriguez
Ward Miller
Warren Hacker
Warren Spahn
Watty Clark
Wayne Garland
Wayne LaMaster
Weldon Henley
Wes Ferrell
Wes Parker
Wes Westrum
Whit Wyatt
Whitey Ford
Whitey Glazner
Whitey Kurowski
Whitey Lockman
Wid Conroy
Wilbur Cooper
Wilbur Wood
Wilcy Moore
Wiley Piatt
Will Clark
Will Smith
Willard Marshall
Willard Nixon
Willie Crawford
Willie Davis
Willie Hernandez
Willie Horton
Willie Jones
Willie Kamm
Willie Keeler
Willie Mays
Willie McCovey
Willie McGee
Willie Mitchell
Willie Randolph
Willie Stargell
Willie Upshaw
Willie Wilson
Willis Hudlin
Wilson Alvarez
Wilton Lopez
Win Kellum
Win Mercer
Woodie Fryman
Woodie Held
Woody English
Woody Williams
Xavier Hernandez
Yadier Molina
Yasiel Puig
Yoenis Cespedes
Yogi Berra
Yovani Gallardo
Yu Darvish
Zach Britton
Zach Duke
Zack Greinke
Zack Wheat
Zeke Bonura
Zoilo Versalles
