Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,44.4%,-7.6,7.7,96.3,18.6
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,17.9%,-11.2,2.9,95.9,3.4
SL,22.1%,-0.2,0.2,85.7,-0.9
CU,,,,,
KC,,,,,
EP,,,,,
CH,15.6%,-10.8,0.9,88.3,-8.0
SC,,,,,
KN,,,,,
UN,,,,,
