Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,13.4%,-3.8,9.7,92.1,-2.8
FT,,,,,
FC,16.6%,-0.1,6.4,89.8,-5.1
FS,,,,,
FO,,,,,
SI,26.1%,-8.8,5.1,91.9,-0.6
SL,18.5%,5.1,1.0,81.6,11.3
CU,8.4%,3.0,-3.9,79.5,0.0
KC,,,,,
EP,,,,,
CH,17.0%,-8.6,2.8,85.5,-1.5
SC,,,,,
KN,,,,,
UN,,,,,
