Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,13.3%,-2.6,8.8,90.7,-4.3
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,37.7%,-7.8,5.2,89.5,0.1
SL,35.3%,-0.5,-0.5,82.7,10.6
CU,,,,,
KC,,,,,
EP,,,,,
CH,13.7%,-6.6,2.4,85.0,4.3
SC,,,,,
KN,,,,,
UN,,,,,
