Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,47.4%,-4.1,10.6,95.5,-3.3
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,44.6%,1.3,0.9,88.9,19.8
CU,,,,,
KC,,,,,
EP,,,,,
CH,8.0%,-8.6,4.9,85.9,-3.1
SC,,,,,
KN,,,,,
UN,,,,,
