Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,32.6%,3.5,11.9,88.5,10.5
FT,17.6%,7.1,9.9,88.1,-8.4
FC,31.5%,-1.0,8.1,85.3,-5.9
FS,,,,,
FO,,,,,
SI,,,,,
SL,7.3%,-2.8,2.8,79.1,-7.0
CU,3.7%,-2.5,-6.2,71.7,-3.9
KC,,,,,
EP,,,,,
CH,7.5%,8.5,7.0,79.2,-4.1
SC,,,,,
KN,,,,,
UN,,,,,
