Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,15.3%,2.9,11.6,85.8,-6.7
FT,35.9%,6.7,9.3,85.5,8.2
FC,10.6%,-3.7,1.9,78.5,-0.4
FS,,,,,
FO,,,,,
SI,,,,,
SL,4.0%,-4.2,1.3,77.5,0.8
CU,18.7%,-4.5,-10.4,72.3,4.0
KC,,,,,
EP,,,,,
CH,15.5%,7.1,3.3,75.0,-0.3
SC,,,,,
KN,,,,,
UN,,,,,
