Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,31.8%,-3.8,9.9,91.8,-3.9
FT,,,,,
FC,2.7%,2.2,2.0,84.8,0.9
FS,,,,,
FO,,,,,
SI,17.5%,-8.0,7.4,90.8,-4.1
SL,23.9%,8.9,-0.6,80.0,0.2
CU,13.4%,3.8,-8.2,79.1,0.1
KC,,,,,
EP,,,,,
CH,10.8%,-8.2,4.6,86.3,-7.0
SC,,,,,
KN,,,,,
UN,,,,,
