Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,21.2%,-2.9,9.0,87.0,10.1
FT,12.8%,-6.9,6.7,86.5,-11.8
FC,15.6%,1.9,6.1,84.6,9.2
FS,,,,,
FO,,,,,
SI,,,,,
SL,9.0%,1.6,4.2,79.9,3.0
CU,14.2%,4.9,-5.6,71.6,2.7
KC,,,,,
EP,,,,,
CH,27.2%,-5.2,2.9,79.3,4.8
SC,,,,,
KN,,,,,
UN,,,,,
