Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,44.0%,-4.5,11.8,92.2,-0.4
FT,9.7%,-8.6,9.5,91.8,-5.9
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,22.5%,1.7,1.5,83.0,12.5
CU,10.3%,4.1,-5.9,74.5,0.3
KC,,,,,
EP,,,,,
CH,13.5%,-8.0,7.0,83.6,8.2
SC,,,,,
KN,,,,,
UN,,,,,
