Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,48.4%,-7.4,8.7,92.9,-3.7
FT,2.9%,-9.0,4.0,92.9,3.4
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,12.6%,-1.7,4.6,88.0,-4.5
CU,9.1%,5.2,-4.0,80.4,-2.8
KC,,,,,
EP,,,,,
CH,27.0%,-9.1,5.6,86.9,-1.6
SC,,,,,
KN,,,,,
UN,,,,,
