Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,28.4%,-1.2,9.6,93.1,1.2
FT,12.7%,-5.3,8.2,92.1,-2.4
FC,14.7%,1.5,9.7,92.8,6.6
FS,0.4%,-0.8,2.8,82.6,0.3
FO,,,,,
SI,,,,,
SL,27.2%,3.0,-1.3,83.3,16.6
CU,12.0%,3.8,-6.7,77.4,-2.5
KC,,,,,
EP,,,,,
CH,4.5%,-3.0,5.0,82.6,-2.3
SC,,,,,
KN,,,,,
UN,,,,,
