Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,28.3%,5.1,8.4,90.6,1.5
FT,2.8%,10.0,5.9,90.1,0.9
FC,,,,,
FS,0.1%,-5.2,-7.3,79.3,-0.1
FO,,,,,
SI,27.1%,9.3,5.9,89.6,-7.9
SL,24.1%,-6.2,-3.0,82.1,8.1
CU,6.7%,-6.0,-7.5,77.8,1.2
KC,,,,,
EP,,,,,
CH,11.0%,11.3,6.6,83.0,-1.3
SC,,,,,
KN,,,,,
UN,,,,,
