Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,23.8%,5.4,6.8,90.9,-7.4
FT,28.8%,8.8,4.1,90.4,5.0
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,25.8%,-2.4,-5.5,81.9,7.5
CU,,,,,
KC,12.1%,-3.1,-8.6,75.8,-3.2
EP,,,,,
CH,9.5%,7.9,4.3,83.3,-0.2
SC,,,,,
KN,,,,,
UN,,,,,
