Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,0.1%,-5.0,5.7,89.2,-0.3
FT,,,,,
FC,22.2%,-1.3,5.7,88.9,-10.0
FS,,,,,
FO,,,,,
SI,32.1%,-8.8,3.4,89.9,-3.8
SL,,,,,
CU,,,,,
KC,40.3%,1.5,-5.1,81.4,13.0
EP,,,,,
CH,5.3%,-5.0,1.0,81.1,-1.1
SC,,,,,
KN,,,,,
UN,,,,,
