Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,55.7%,-5.5,8.5,92.6,15.0
FT,2.5%,-7.1,4.5,92.5,-0.9
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,26.7%,3.9,0.8,83.7,8.8
CU,11.4%,7.7,-8.3,76.0,0.0
KC,,,,,
EP,,,,,
CH,3.7%,-4.6,7.3,83.3,1.5
SC,,,,,
KN,,,,,
UN,,,,,
