Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,50.3%,-4.6,7.7,95.1,12.8
FT,7.2%,-8.6,4.5,93.3,2.6
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,33.9%,8.7,-3.8,81.7,25.2
KC,,,,,
EP,0.0%,8.6,-3.5,57.7,-0.4
CH,8.5%,-8.7,2.3,86.6,1.9
SC,,,,,
KN,,,,,
UN,,,,,
