Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,42.0%,4.1,8.2,87.8,5.1
FT,20.0%,7.3,5.6,87.7,8.0
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,15.0%,-1.4,1.8,80.5,-8.8
CU,12.8%,-2.8,-3.0,74.4,1.9
KC,,,,,
EP,,,,,
CH,10.2%,7.8,7.9,81.4,-2.6
SC,,,,,
KN,,,,,
UN,,,,,
