Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,2.3%,-4.4,7.1,89.6,-1.1
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,58.5%,-9.0,3.1,88.9,8.7
SL,12.9%,7.6,0.7,76.5,-2.4
CU,14.1%,8.6,-5.6,74.1,3.6
KC,,,,,
EP,,,,,
CH,12.1%,-8.3,1.5,82.0,-2.2
SC,,,,,
KN,,,,,
UN,,,,,
