Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,57.4%,10.1,7.5,88.4,-2.7
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,4.3%,3.9,5.6,81.5,2.3
CU,14.0%,-3.2,-4.1,72.7,0.8
KC,,,,,
EP,,,,,
CH,24.3%,7.2,4.1,80.4,5.1
SC,,,,,
KN,,,,,
UN,,,,,
