Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,38.9%,1.2,7.5,94.0,10.2
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,11.5%,6.3,6.4,93.5,1.7
SL,21.7%,-4.5,0.3,84.7,4.5
CU,25.7%,-4.3,-8.9,74.4,8.4
KC,,,,,
EP,,,,,
CH,2.2%,7.1,3.3,84.7,0.5
SC,,,,,
KN,,,,,
UN,,,,,
