Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,33.5%,4.2,9.9,89.0,5.9
FT,13.1%,7.4,8.8,88.7,3.2
FC,33.3%,-0.3,7.7,86.5,17.8
FS,,,,,
FO,,,,,
SI,,,,,
SL,10.7%,-4.4,1.3,77.4,-1.7
CU,1.4%,-3.2,-6.7,70.0,-1.4
KC,,,,,
EP,,,,,
CH,7.9%,9.1,3.9,78.3,0.5
SC,,,,,
KN,,,,,
UN,,,,,
