Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,2.4%,5.8,8.9,92.5,1.2
FT,48.9%,9.7,5.7,92.7,-15.2
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,29.1%,-0.1,2.4,85.3,2.3
CU,0.1%,-2.5,-2.1,76.6,0.1
KC,,,,,
EP,,,,,
CH,19.5%,9.5,3.9,85.3,0.8
SC,,,,,
KN,,,,,
UN,,,,,
