Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,43.1%,-2.3,8.8,88.0,4.4
FT,18.9%,-7.9,6.4,88.0,-10.7
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,20.5%,3.9,-1.5,80.4,-12.7
CU,5.9%,5.7,-5.0,74.5,-5.2
KC,,,,,
EP,,,,,
CH,11.6%,-7.3,3.9,82.2,-6.2
SC,,,,,
KN,,,,,
UN,,,,,
