Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,20.5%,-5.9,9.2,93.5,9.3
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,44.4%,-8.4,7.1,93.8,24.3
SL,18.0%,3.4,2.4,89.2,0.7
CU,12.3%,5.8,-8.6,80.6,0.5
KC,,,,,
EP,,,,,
CH,4.8%,-9.4,3.3,88.7,1.6
SC,,,,,
KN,,,,,
UN,,,,,
