Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,0.7%,6.3,9.1,84.8,1.2
FT,,,,,
FC,1.5%,3.4,7.1,84.2,0.7
FS,,,,,
FO,,,,,
SI,56.7%,10.0,7.5,87.9,-1.6
SL,7.1%,-0.2,4.2,81.4,-1.7
CU,7.7%,-2.1,-0.8,74.9,-0.4
KC,,,,,
EP,,,,,
CH,26.4%,8.3,4.2,77.8,11.7
SC,,,,,
KN,,,,,
UN,,,,,
