Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,2.8%,-4.1,10.4,93.3,-1.5
FT,,,,,
FC,36.0%,1.1,4.3,88.5,6.0
FS,,,,,
FO,,,,,
SI,45.2%,-7.1,8.9,93.6,0.3
SL,,,,,
CU,4.2%,1.9,-1.4,82.6,0.1
KC,,,,,
EP,,,,,
CH,11.9%,-7.3,4.7,85.3,4.1
SC,,,,,
KN,,,,,
UN,,,,,
