Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,19.3%,-4.4,7.9,89.1,-1.3
FT,,,,,
FC,1.8%,1.5,6.2,85.6,0.1
FS,,,,,
FO,,,,,
SI,34.3%,-8.6,5.4,88.4,2.1
SL,15.9%,5.1,-0.8,78.8,4.4
CU,14.5%,9.1,-5.6,70.4,5.0
KC,,,,,
EP,,,,,
CH,14.3%,-6.7,2.9,80.4,-3.9
SC,,,,,
KN,,,,,
UN,,,,,
