Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,,,,,
FT,19.0%,9.4,5.4,89.0,2.5
FC,,,,,
FS,,,,,
FO,,,,,
SI,39.9%,9.6,5.6,89.2,1.5
SL,,,,,
CU,,,,,
KC,22.2%,-1.9,-1.8,80.2,5.4
EP,,,,,
CH,18.9%,10.8,1.6,83.0,0.2
SC,,,,,
KN,,,,,
UN,,,,,
