Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,22.6%,5.7,9.5,88.8,-3.4
FT,33.9%,10.0,6.3,88.7,-11.3
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,5.8%,-1.2,0.7,81.4,-2.1
CU,19.3%,-2.6,-5.3,74.1,8.7
KC,,,,,
EP,,,,,
CH,18.4%,9.7,4.1,81.1,5.9
SC,,,,,
KN,,,,,
UN,,,,,
