Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,2.0%,1.6,6.0,93.2,-0.2
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,54.8%,7.4,3.6,93.1,3.7
SL,,,,,
CU,33.5%,-7.2,-7.7,80.5,8.8
KC,,,,,
EP,,,,,
CH,9.7%,7.7,1.8,88.8,0.9
SC,,,,,
KN,,,,,
UN,,,,,
