Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,30.3%,-4.9,9.4,91.5,2.2
FT,11.4%,-8.0,7.6,91.9,-6.4
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,,,,,
KC,20.0%,5.6,-9.7,80.6,-0.5
EP,,,,,
CH,38.4%,-6.7,3.6,86.9,22.8
SC,,,,,
KN,,,,,
UN,,,,,
