Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,34.4%,-6.8,8.8,93.4,8.5
FT,26.0%,-10.2,5.9,92.8,6.4
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,30.5%,7.4,-1.0,81.7,2.1
KC,,,,,
EP,,,,,
CH,9.1%,-9.1,2.2,83.7,-4.7
SC,,,,,
KN,,,,,
UN,,,,,
