Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,46.5%,-3.5,8.4,94.3,23.6
FT,11.9%,-7.1,4.8,92.0,9.5
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,27.6%,2.8,2.8,84.8,17.5
CU,,,,,
KC,12.0%,6.6,-6.4,78.2,-1.4
EP,,,,,
CH,2.0%,-7.3,3.9,86.2,-1.1
SC,,,,,
KN,,,,,
UN,,,,,
