Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,28.6%,-4.3,8.8,90.7,-2.3
FT,53.5%,-8.9,4.5,87.7,8.9
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,12.3%,1.7,1.3,82.3,-2.5
CU,,,,,
KC,,,,,
EP,,,,,
CH,5.6%,-7.5,5.2,81.4,-2.9
SC,,,,,
KN,,,,,
UN,,,,,
