Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,36.3%,-5.4,9.7,91.0,-0.4
FT,16.5%,-8.3,6.1,90.9,-2.2
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,18.0%,1.6,2.6,81.9,4.7
CU,24.1%,4.2,-7.7,75.0,8.1
KC,,,,,
EP,,,,,
CH,5.1%,-7.4,7.4,84.0,-3.2
SC,,,,,
KN,,,,,
UN,,,,,
