Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,37.4%,-5.5,10.6,94.1,7.8
FT,,,,,
FC,16.2%,0.5,5.4,89.3,5.6
FS,,,,,
FO,,,,,
SI,,,,,
SL,11.6%,0.2,-2.1,84.5,-0.1
CU,,,,,
KC,26.3%,4.7,-7.8,83.6,9.8
EP,,,,,
CH,8.5%,-9.4,3.0,88.7,2.1
SC,,,,,
KN,,,,,
UN,,,,,
