Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,12.0%,-4.9,5.3,89.8,1.9
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,51.7%,-9.1,2.2,89.1,-1.6
SL,10.5%,1.0,2.3,85.8,3.7
CU,,,,,
KC,7.6%,5.6,-7.4,78.8,3.1
EP,,,,,
CH,18.2%,-6.4,0.0,80.7,-0.1
SC,,,,,
KN,,,,,
UN,,,,,
