Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,39.8%,-2.7,10.9,89.6,-9.1
FT,2.6%,-9.2,8.6,90.1,-1.0
FC,35.6%,0.3,7.9,86.1,-10.0
FS,,,,,
FO,,,,,
SI,,,,,
SL,6.4%,5.4,-5.5,76.6,-3.5
CU,3.2%,5.7,-6.2,70.3,0.5
KC,,,,,
EP,,,,,
CH,12.5%,-7.9,4.8,85.6,0.6
SC,,,,,
KN,,,,,
UN,,,,,
