Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,40.9%,2.8,8.8,88.4,4.5
FT,29.0%,7.7,5.4,87.5,4.1
FC,3.0%,-1.1,7.9,87.1,2.1
FS,,,,,
FO,,,,,
SI,,,,,
SL,8.8%,-3.1,0.2,78.2,6.1
CU,6.6%,-6.5,-3.1,69.6,2.9
KC,,,,,
EP,,,,,
CH,11.7%,6.4,4.7,81.3,-4.6
SC,,,,,
KN,,,,,
UN,,,,,
