Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,55.9%,-4.0,6.3,94.3,0.9
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,24.8%,2.1,1.3,86.4,5.9
CU,8.9%,3.6,-3.6,79.2,-2.2
KC,,,,,
EP,,,,,
CH,10.4%,-5.3,5.3,86.4,0.6
SC,,,,,
KN,,,,,
UN,,,,,
