Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,38.5%,-5.5,9.7,92.4,-3.5
FT,,,,,
FC,,,,,
FS,10.8%,-2.8,6.9,83.4,-0.6
FO,,,,,
SI,31.1%,-9.8,6.9,92.2,-7.1
SL,9.0%,1.7,5.7,81.7,-1.4
CU,2.7%,6.6,-4.3,71.3,-2.4
KC,,,,,
EP,3.5%,4.0,-5.5,59.3,2.6
CH,4.4%,-7.9,8.0,85.3,-1.4
SC,,,,,
KN,,,,,
UN,,,,,
