Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,37.3%,-3.2,8.9,92.0,6.2
FT,,,,,
FC,18.2%,0.5,6.3,89.9,2.4
FS,,,,,
FO,,,,,
SI,9.7%,-8.3,5.4,91.5,-2.1
SL,,,,,
CU,21.3%,4.9,-6.9,80.6,0.9
KC,,,,,
EP,,,,,
CH,13.4%,-7.5,7.9,86.0,-3.7
SC,,,,,
KN,,,,,
UN,,,,,
