Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,59.0%,-4.1,10.8,97.2,6.9
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,33.8%,2.4,1.1,85.6,17.9
CU,,,,,
KC,,,,,
EP,,,,,
CH,7.3%,-8.8,7.5,87.0,2.2
SC,,,,,
KN,,,,,
UN,,,,,
