Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,50.6%,-4.5,10.9,94.0,11.2
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,14.7%,1.4,2.5,84.9,-0.3
CU,1.0%,2.6,-8.5,77.3,0.4
KC,,,,,
EP,,,,,
CH,33.7%,-5.4,7.6,80.9,6.5
SC,,,,,
KN,,,,,
UN,,,,,
