Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,19.1%,-2.9,8.9,91.6,-1.9
FT,44.7%,-6.9,6.8,91.4,9.3
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,14.8%,3.5,-1.9,82.7,-0.8
CU,0.7%,7.3,-5.2,76.8,-0.3
KC,,,,,
EP,,,,,
CH,20.7%,-6.8,5.2,81.5,3.0
SC,,,,,
KN,,,,,
UN,,,,,
