Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,0.7%,-3.1,10.5,85.7,-0.9
FT,,,,,
FC,69.8%,2.2,11.2,85.9,15.2
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,6.7%,-0.2,-6.6,72.2,-2.6
KC,,,,,
EP,,,,,
CH,22.8%,-3.3,9.1,78.4,1.7
SC,,,,,
KN,,,,,
UN,,,,,
