Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,38.0%,-5.4,9.1,91.8,-3.6
FT,9.3%,-9.8,6.2,91.6,-2.9
FC,29.0%,-1.1,4.1,85.9,13.1
FS,,,,,
FO,,,,,
SI,,,,,
SL,,,,,
CU,18.6%,7.5,-5.1,79.7,14.0
KC,,,,,
EP,,,,,
CH,5.1%,-8.5,6.8,84.2,0.1
SC,,,,,
KN,,,,,
UN,,,,,
