Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,52.7%,-4.9,11.7,93.5,4.0
FT,,,,,
FC,4.8%,1.6,3.8,87.4,-1.0
FS,,,,,
FO,,,,,
SI,,,,,
SL,13.5%,7.5,0.7,80.1,-1.1
CU,14.1%,3.7,-8.5,78.1,-4.4
KC,,,,,
EP,,,,,
CH,14.8%,-9.5,8.2,86.1,0.0
SC,,,,,
KN,,,,,
UN,,,,,
