Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,,,,,
FT,0.2%,-12.2,4.0,92.3,0.3
FC,41.2%,-1.1,4.8,90.5,22.7
FS,,,,,
FO,,,,,
SI,32.8%,-9.3,3.1,93.0,3.4
SL,,,,,
CU,22.7%,7.3,-1.8,77.7,20.5
KC,,,,,
EP,,,,,
CH,3.1%,-8.8,5.0,84.4,-4.9
SC,,,,,
KN,,,,,
UN,,,,,
