Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,53.9%,-4.0,10.4,96.1,8.7
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,1.4%,-8.0,7.3,94.7,-0.2
SL,24.2%,3.1,2.9,86.9,-1.8
CU,,,,,
KC,12.5%,2.1,-4.6,80.8,1.4
EP,,,,,
CH,8.0%,-8.9,5.3,86.2,1.4
SC,,,,,
KN,,,,,
UN,,,,,
