Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,39.1%,-6.2,9.3,95.8,7.2
FT,21.8%,-8.0,7.0,95.9,11.5
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,15.0%,0.8,2.6,89.5,6.1
CU,11.9%,0.7,-3.2,83.7,4.8
KC,,,,,
EP,,,,,
CH,12.2%,-8.7,5.2,88.4,0.0
SC,,,,,
KN,,,,,
UN,,,,,
