Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,62.9%,-7.3,10.1,91.8,-2.3
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,,,,,
SL,24.7%,2.2,4.1,83.1,-0.5
CU,,,,,
KC,,,,,
EP,,,,,
CH,12.4%,-6.9,6.0,84.1,-4.1
SC,,,,,
KN,,,,,
UN,,,,,
