Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,17.0%,-2.0,8.3,91.1,14.6
FT,,,,,
FC,29.0%,2.0,4.9,87.9,12.8
FS,,,,,
FO,,,,,
SI,22.8%,-7.3,6.4,91.0,-2.3
SL,,,,,
CU,27.3%,8.1,-9.6,75.1,16.3
KC,,,,,
EP,,,,,
CH,4.0%,-6.6,2.1,84.0,-3.6
SC,,,,,
KN,,,,,
UN,,,,,
