Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,16.4%,4.5,6.9,79.9,-3.0
FT,,,,,
FC,24.3%,-2.0,5.7,78.4,2.0
FS,,,,,
FO,,,,,
SI,27.6%,9.3,6.4,81.4,2.1
SL,,,,,
CU,6.9%,-6.6,-4.5,68.9,-0.8
KC,,,,,
EP,,,,,
CH,24.8%,7.7,8.4,74.1,2.0
SC,,,,,
KN,,,,,
UN,,,,,
