Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,30.9%,-2.7,10.0,89.4,-6.6
FT,,,,,
FC,10.4%,1.4,7.4,87.2,6.0
FS,,,,,
FO,,,,,
SI,16.7%,-7.1,9.5,89.7,-7.8
SL,10.9%,3.7,2.2,82.8,-1.8
CU,9.7%,2.9,-5.6,77.2,-0.4
KC,,,,,
EP,,,,,
CH,21.4%,-6.9,7.0,83.4,-7.7
SC,,,,,
KN,,,,,
UN,,,,,
