Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,22.4%,6.9,7.7,90.1,5.8
FT,10.1%,9.2,7.6,90.4,-4.4
FC,,,,,
FS,,,,,
FO,,,,,
SI,32.0%,7.8,7.4,90.4,1.3
SL,,,,,
CU,,,,,
KC,18.9%,-3.2,-6.2,79.6,-2.7
EP,,,,,
CH,16.6%,6.4,4.8,81.0,4.2
SC,,,,,
KN,,,,,
UN,,,,,
