Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,8.7%,3.4,11.1,86.5,3.9
FT,41.1%,7.2,9.1,86.5,-10.1
FC,15.8%,-3.5,3.3,79.8,12.2
FS,,,,,
FO,,,,,
SI,,,,,
SL,2.5%,-4.1,1.9,78.0,1.8
CU,17.6%,-4.6,-10.6,73.0,10.7
KC,,,,,
EP,,,,,
CH,14.3%,6.9,3.9,73.4,-7.2
SC,,,,,
KN,,,,,
UN,,,,,
