Pitch,Usage,X Axis,Y Axis,Velocity,Value
FA,34.5%,-3.4,8.2,94.9,1.0
FT,,,,,
FC,,,,,
FS,,,,,
FO,,,,,
SI,10.6%,-8.5,4.9,94.5,6.6
SL,21.4%,6.7,0.0,84.4,8.7
CU,12.5%,4.5,-5.6,82.5,0.9
KC,,,,,
EP,,,,,
CH,21.1%,-9.9,3.6,88.4,-1.1
SC,,,,,
KN,,,,,
UN,,,,,
